adset_id,account_name,decision_date,source,trigger,model,action,brief_action,amount,execution_status,amount_pct,hours,confidence,reasoning,data_quality_flags,self_assessment,gate_notes,budget_removed,input_tokens,output_tokens,cache_read_tokens,cost_usd,raw_output,input_json
730124434859064417,ACC-06,2026-06-11,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.65,Aged adset day 15 with mostly positive 7-day history; today's -27% ROI appears isolated. Buyer just raised budget to max twice today; allow time to settle before cutting.,[],,[],0.0,2680,86,0,0.00311,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.65,""reasoning"":""Aged adset day 15 with mostly positive 7-day history; today's -27% ROI appears isolated. Buyer just raised budget to max twice today; allow time to settle before cutting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 19.7866, ""revenue_now"": 14.4653, ""profit_now"": -5.3213, ""roi_now"": -0.2689, ""current_budget"": 21.59, ""buyer_budget"": 21.59, ""hours_into_day"": 24, ""spend_day_no"": 15, ""last_7_days"": [{""date"": ""2026-06-08"", ""spend"": 8.8011, ""revenue"": 13.9192, ""profit"": 5.1181, ""roi"": 0.5815, ""conversions"": 14.0}, {""date"": ""2026-06-09"", ""spend"": 4.3942, ""revenue"": 6.7056, ""profit"": 2.3114, ""roi"": 0.526, ""conversions"": 7.0}, {""date"": ""2026-06-06"", ""spend"": 3.81, ""revenue"": 9.779, ""profit"": 5.969, ""roi"": 1.5667, ""conversions"": 10.0}, {""date"": ""2026-06-07"", ""spend"": 10.2362, ""revenue"": 6.6294, ""profit"": -3.6068, ""roi"": -0.3524, ""conversions"": 10.0}, {""date"": ""2026-06-10"", ""spend"": 9.3599, ""revenue"": 10.9601, ""profit"": 1.6002, ""roi"": 0.171, ""conversions"": 12.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 21.59, ""geo_count"": 198, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-11 09:49:01.310752+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 8.89, ""new_budget"": 15.24, ""note"": null}, {""action_time"": ""2026-06-11 12:38:03.984111+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 15.24, ""new_budget"": 21.59, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730119875479397057,ACC-06,2026-06-11,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.75,"Day 10 shows one bad day after a profitable week with strong earlier performance (ROI +0.42, +0.39, +0.19). The buyer cut budget today from 16 to 11.2; the dip likely reflects lower spend. Wait to see recovery before cutting.",[],,[],0.0,2632,106,0,0.00316,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.75,""reasoning"":""Day 10 shows one bad day after a profitable week with strong earlier performance (ROI +0.42, +0.39, +0.19). The buyer cut budget today from 16 to 11.2; the dip likely reflects lower spend. Wait to see recovery before cutting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 12.2301, ""revenue_now"": 8.2296, ""profit_now"": -4.0005, ""roi_now"": -0.3271, ""current_budget"": 11.2, ""buyer_budget"": 11.2, ""hours_into_day"": 24, ""spend_day_no"": 10, ""last_7_days"": [{""date"": ""2026-06-06"", ""spend"": 19.0373, ""revenue"": 27.1018, ""profit"": 8.0645, ""roi"": 0.4236, ""conversions"": 52.0}, {""date"": ""2026-06-07"", ""spend"": 26.5303, ""revenue"": 36.7538, ""profit"": 10.2235, ""roi"": 0.3854, ""conversions"": 58.0}, {""date"": ""2026-06-08"", ""spend"": 28.5369, ""revenue"": 31.496, ""profit"": 2.9591, ""roi"": 0.1037, ""conversions"": 54.0}, {""date"": ""2026-06-09"", ""spend"": 18.5547, ""revenue"": 17.8816, ""profit"": -0.6731, ""roi"": -0.0363, ""conversions"": 36.0}, {""date"": ""2026-06-10"", ""spend"": 21.3106, ""revenue"": 25.3746, ""profit"": 4.064, ""roi"": 0.1907, ""conversions"": 62.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.85, ""daily_budget"": 11.201400000000001, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-11 06:31:51.124034+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 16.0, ""new_budget"": 11.2, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730160773718100684,ACC-06,2026-06-11,llm,sent,claude-haiku-4-5,pause,pause,,applied,,2.0,0.75,"Day 4 adset lost hard today (-60% ROI) after two strong days (+70%, +362%). Pause 2h to see if revenue catches spend; recent history is profitable.",[],,[],0.2,2499,84,0,0.00292,"{""action"":""pause"",""amount_pct"":null,""hours"":2,""confidence"":0.75,""reasoning"":""Day 4 adset lost hard today (-60% ROI) after two strong days (+70%, +362%). Pause 2h to see if revenue catches spend; recent history is profitable."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.3782, ""revenue_now"": 1.3335, ""profit_now"": -2.0447, ""roi_now"": -0.6053, ""current_budget"": 2.4003, ""buyer_budget"": 2.4003, ""hours_into_day"": 24, ""spend_day_no"": 4, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 3.2766, ""revenue"": 5.5753, ""profit"": 2.2987, ""roi"": 0.7016, ""conversions"": 16.0}, {""date"": ""2026-06-10"", ""spend"": 4.4196, ""revenue"": 20.447, ""profit"": 16.0274, ""roi"": 3.6264, ""conversions"": 19.0}, {""date"": ""2026-06-08"", ""spend"": 0.1397, ""revenue"": 0.0, ""profit"": -0.1397, ""roi"": -1.0, ""conversions"": 0.0}, {""date"": ""2026-06-07"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_BID_CAP"", ""roas_target"": null, ""daily_budget"": 2.4003, ""geo_count"": 1, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730166623585413353,ACC-06,2026-06-11,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.72,Day 13 shows a single poor result after mixed recent history. Last 7 days show mostly positive ROI with only 2 negative days. No agent history. One bad day warrants observation before action.,[],,[],0.0,2569,87,0,0.003,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.72,""reasoning"":""Day 13 shows a single poor result after mixed recent history. Last 7 days show mostly positive ROI with only 2 negative days. No agent history. One bad day warrants observation before action."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.1242, ""revenue_now"": 2.4257, ""profit_now"": -0.6985, ""roi_now"": -0.2236, ""current_budget"": 6.35, ""buyer_budget"": 6.35, ""hours_into_day"": 24, ""spend_day_no"": 13, ""last_7_days"": [{""date"": ""2026-06-06"", ""spend"": 27.6733, ""revenue"": 29.5275, ""profit"": 1.8542, ""roi"": 0.067, ""conversions"": 93.0}, {""date"": ""2026-06-07"", ""spend"": 29.083, ""revenue"": 34.3535, ""profit"": 5.2705, ""roi"": 0.1812, ""conversions"": 117.0}, {""date"": ""2026-06-08"", ""spend"": 22.5806, ""revenue"": 20.8534, ""profit"": -1.7272, ""roi"": -0.0765, ""conversions"": 90.0}, {""date"": ""2026-06-09"", ""spend"": 11.1887, ""revenue"": 10.7061, ""profit"": -0.4826, ""roi"": -0.0431, ""conversions"": 39.0}, {""date"": ""2026-06-10"", ""spend"": 2.4765, ""revenue"": 2.6543, ""profit"": 0.1778, ""roi"": 0.0718, ""conversions"": 6.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.86, ""daily_budget"": 6.35, ""geo_count"": 157, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730121282923468195,ACC-01,2026-06-12,llm,re_call,claude-haiku-4-5,untrack,keep,,no_change,,,0.85,"Day 3 now shows strong recovery: ROI +59%, profit positive, spend within budget. Yesterday's -22.8% was a temporary dip after the buyer's budget increase. Performance restored; stop tracking.",[],"Wait decision was correct. After the buyer's budget raise from 3.81 to 12.7 USD, ROI recovered strongly from -22.8% to +59.4% today with positive profit.",[],0.0,2768,134,0,0.00344,"{""action"":""untrack"",""amount_pct"":null,""hours"":null,""confidence"":0.85,""reasoning"":""Day 3 now shows strong recovery: ROI +59%, profit positive, spend within budget. Yesterday's -22.8% was a temporary dip after the buyer's budget increase. Performance restored; stop tracking."",""data_quality_flags"":[],""self_assessment"":""Wait decision was correct. After the buyer's budget raise from 3.81 to 12.7 USD, ROI recovered strongly from -22.8% to +59.4% today with positive profit.""}","{""engine_now"": {""spend_now"": 3.5052, ""revenue_now"": 5.588, ""profit_now"": 2.0828, ""roi_now"": 0.5942, ""current_budget"": 12.7, ""buyer_budget"": 12.7, ""hours_into_day"": 24, ""spend_day_no"": 3, ""last_7_days"": [{""date"": ""2026-06-10"", ""spend"": 1.0668, ""revenue"": 4.2545, ""profit"": 3.1877, ""roi"": 2.9881, ""conversions"": 0.0}, {""date"": ""2026-06-11"", ""spend"": 3.3401, ""revenue"": 2.5781, ""profit"": -0.762, ""roi"": -0.2281, ""conversions"": 1.0}, {""date"": ""2026-06-09"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 12.7, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-12 11:37:16.262723+00"", ""event_type"": ""ui_update_budget"", ""old_budget"": 3.81, ""new_budget"": 6.35, ""note"": null}, {""action_time"": ""2026-06-12 14:42:04.37317+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 6.35, ""new_budget"": 12.7, ""note"": null}], ""agent_log_48h"": [{""action"": ""wait"", ""amount_pct"": null, ""hours"": 2, ""confidence"": 0.65, ""reasoning"": ""New adset, day 2, with one profitable day prior. Today's -22.8% ROI follows a 3x return yesterday. Buyer tripled budget today; need time to assess performance at new spend level before acting."", ""data_quality_flags"": [], ""self_assessment"": null, ""decision_date"": ""2026-06-11"", ""new_budget"": null}]}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": true}"
730116715642536551,ACC-01,2026-06-12,llm,re_call,claude-haiku-4-5,untrack,keep,,no_change,,,0.8,"Day 3 ROI +59%, reversing yesterday's -50% loss. Current budget equals buyer_budget at $19.02. Pause was effective; adset recovered after the intervention.",[],The 2-hour pause worked: ROI improved from -49.6% to +59.1% and revenue now exceeds spend by 59%.,[],0.0,2768,117,0,0.00335,"{""action"":""untrack"",""amount_pct"":null,""hours"":null,""confidence"":0.8,""reasoning"":""Day 3 ROI +59%, reversing yesterday's -50% loss. Current budget equals buyer_budget at $19.02. Pause was effective; adset recovered after the intervention."",""data_quality_flags"":[],""self_assessment"":""The 2-hour pause worked: ROI improved from -49.6% to +59.1% and revenue now exceeds spend by 59%.""}","{""engine_now"": {""spend_now"": 5.9055, ""revenue_now"": 9.398, ""profit_now"": 3.4925, ""roi_now"": 0.5914, ""current_budget"": 19.02, ""buyer_budget"": 19.02, ""hours_into_day"": 24, ""spend_day_no"": 3, ""last_7_days"": [{""date"": ""2026-06-11"", ""spend"": 6.731, ""revenue"": 3.3909, ""profit"": -3.3401, ""roi"": -0.4962, ""conversions"": 3.0}, {""date"": ""2026-06-10"", ""spend"": 3.3909, ""revenue"": 3.7465, ""profit"": 0.3556, ""roi"": 0.1049, ""conversions"": 10.0}, {""date"": ""2026-06-09"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 19.0246, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-12 12:03:13.989523+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 6.32, ""new_budget"": 12.67, ""note"": null}, {""action_time"": ""2026-06-12 14:42:03.67853+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 12.67, ""new_budget"": 19.02, ""note"": null}], ""agent_log_48h"": [{""action"": ""pause"", ""amount_pct"": null, ""hours"": 2, ""confidence"": 0.75, ""reasoning"": ""New adset day 2, spending 6.73 USD with ROI -49.6%, far below threshold. Yesterday was profitable. Small spend and severe loss warrant a brief pause to assess if revenue materializes before deeper cuts."", ""data_quality_flags"": [], ""self_assessment"": null, ""decision_date"": ""2026-06-11"", ""new_budget"": null}]}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": true}"
730130498832619200,ACC-01,2026-06-12,llm,re_call,claude-haiku-4-5,untrack,keep,,no_change,,,0.85,Day 3 adset recovered strongly: ROI +67.9% today after yesterday's -51%. Spend 5.82 USD profitable. Current budget equals buyer_budget at 19.05. Losses have reversed; tracking can stop.,[],Yesterday's wait was correct. ROI swung from -51% to +68% as revenue settled; adset is now performing well and justifies buyer's budget increase.,[],0.0,2780,132,0,0.00344,"{""action"":""untrack"",""amount_pct"":null,""hours"":null,""confidence"":0.85,""reasoning"":""Day 3 adset recovered strongly: ROI +67.9% today after yesterday's -51%. Spend 5.82 USD profitable. Current budget equals buyer_budget at 19.05. Losses have reversed; tracking can stop."",""data_quality_flags"":[],""self_assessment"":""Yesterday's wait was correct. ROI swung from -51% to +68% as revenue settled; adset is now performing well and justifies buyer's budget increase.""}","{""engine_now"": {""spend_now"": 5.8166, ""revenue_now"": 9.7663, ""profit_now"": 3.9497, ""roi_now"": 0.679, ""current_budget"": 19.05, ""buyer_budget"": 19.05, ""hours_into_day"": 24, ""spend_day_no"": 3, ""last_7_days"": [{""date"": ""2026-06-10"", ""spend"": 1.9685, ""revenue"": 4.4704, ""profit"": 2.5019, ""roi"": 1.271, ""conversions"": 0.0}, {""date"": ""2026-06-11"", ""spend"": 5.1308, ""revenue"": 2.4892, ""profit"": -2.6416, ""roi"": -0.5149, ""conversions"": 2.0}, {""date"": ""2026-06-09"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 19.05, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-12 12:01:27.470381+00"", ""event_type"": ""ui_update_budget"", ""old_budget"": 6.4, ""new_budget"": 12.7, ""note"": null}, {""action_time"": ""2026-06-12 14:42:03.706363+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 12.7, ""new_budget"": 19.05, ""note"": null}], ""agent_log_48h"": [{""action"": ""wait"", ""amount_pct"": null, ""hours"": 2, ""confidence"": 0.65, ""reasoning"": ""Day 2 new adset with one profitable day prior (ROI +127%). Buyer raised budget today to 6.4 USD during the day. Current ROI -51% is poor but likely reflects late-day spend before revenue settled. Recheck in 2 hours."", ""data_quality_flags"": [], ""self_assessment"": null, ""decision_date"": ""2026-06-11"", ""new_budget"": null}]}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": true}"
730122709357812221,ACC-01,2026-06-12,llm,sent,claude-haiku-4-5,escalate,escalate,,pending_human,,,0.45,"Shark adset (day 3, $72+ spend) reversed sharply: ROI was +41% yesterday, now -36% today despite stable budget. Revenue collapsed despite conversions. Extreme volatility and data inconsistency warrant human review before cutting.","[""extreme_roi_volatility"", ""revenue_consistency_concern""]",Yesterday's untrack was premature. The recovery to +41% ROI appears unstable; today's sharp reversal to -36% suggests underlying data or campaign issues requiring human judgment before further action.,[],0.0,2941,153,0,0.00371,"{""action"":""escalate"",""amount_pct"":null,""hours"":null,""confidence"":0.45,""reasoning"":""Shark adset (day 3, $72+ spend) reversed sharply: ROI was +41% yesterday, now -36% today despite stable budget. Revenue collapsed despite conversions. Extreme volatility and data inconsistency warrant human review before cutting."",""data_quality_flags"":[""extreme_roi_volatility"",""revenue_consistency_concern""],""self_assessment"":""Yesterday's untrack was premature. The recovery to +41% ROI appears unstable; today's sharp reversal to -36% suggests underlying data or campaign issues requiring human judgment before further action.""}","{""engine_now"": {""spend_now"": 72.47, ""revenue_now"": 46.38, ""profit_now"": -26.09, ""roi_now"": -0.36, ""current_budget"": 25.4, ""buyer_budget"": 25.4, ""hours_into_day"": 24, ""spend_day_no"": 3, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 27.4, ""revenue"": 44.39, ""profit"": 16.99, ""roi"": 0.6201, ""conversions"": 71.0}, {""date"": ""2026-06-10"", ""spend"": 41.49, ""revenue"": 21.58, ""profit"": -19.91, ""roi"": -0.4799, ""conversions"": 3.0}, {""date"": ""2026-06-11"", ""spend"": 120.47, ""revenue"": 169.87, ""profit"": 49.4, ""roi"": 0.4101, ""conversions"": 5.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 19.05, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-12 12:03:13.480522+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 12.7, ""new_budget"": 19.05, ""note"": null}, {""action_time"": ""2026-06-12 18:16:27.133162+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 19.05, ""new_budget"": 25.4, ""note"": null}], ""agent_log_48h"": [{""action"": ""escalate"", ""amount_pct"": null, ""hours"": null, ""confidence"": 0.45, ""reasoning"": ""New adset day 1 with extreme ROI swing: yesterday +62%, today -48% despite buyer tripling budget mid-day from $1.27 to $3.81. Conflicting signals suggest data issue or fundamental problem requiring human review."", ""data_quality_flags"": [""extreme_roi_volatility"", ""budget_change_mid_day""], ""self_assessment"": null, ""decision_date"": ""2026-06-10"", ""new_budget"": null}, {""action"": ""untrack"", ""amount_pct"": null, ""hours"": null, ""confidence"": 0.75, ""reasoning"": ""Day 2 adset recovered strongly: ROI +41% today on $120 spend with consistent conversions. Yesterday's -48% was a volatile hiccup. Buyer's budget raises worked; adset is now profitable and stable."", ""data_quality_flags"": [], ""self_assessment"": ""Previous escalation was correct given extreme volatility. Today's +41% ROI confirms recovery; the adset is performing well and no longer needs tracking."", ""decision_date"": ""2026-06-11"", ""new_budget"": null}]}, ""data_quality_flags"": [], ""is_shark"": true, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": true}"
730127340204266365,ACC-01,2026-06-12,llm,sent,claude-haiku-4-5,pause,pause,,applied,,2.0,0.75,"New adset day 2, spend 3.82 USD with ROI -27%. Yesterday was +123% ROI. Pause 2 hours to see if revenue catches up; small adset, high loss warrants brief observation before cutting.",[],,[],0.32,2475,96,0,0.00296,"{""action"":""pause"",""amount_pct"":null,""hours"":2,""confidence"":0.75,""reasoning"":""New adset day 2, spend 3.82 USD with ROI -27%. Yesterday was +123% ROI. Pause 2 hours to see if revenue catches up; small adset, high loss warrants brief observation before cutting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.8227, ""revenue_now"": 2.794, ""profit_now"": -1.0287, ""roi_now"": -0.2691, ""current_budget"": 3.81, ""buyer_budget"": 3.81, ""hours_into_day"": 24, ""spend_day_no"": 2, ""last_7_days"": [{""date"": ""2026-06-11"", ""spend"": 2.9718, ""revenue"": 6.6167, ""profit"": 3.6449, ""roi"": 1.2265, ""conversions"": 12.0}, {""date"": ""2026-06-10"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 3.81, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730128434697262830,ACC-02,2026-06-12,llm,re_call,claude-haiku-4-5,diminish,scale_down,6.86,applied,25.0,,0.75,Day 11 loses again after yesterday's wait. Two of last three days negative; ROI -24.9%. Buyer already cut sharply today; small diminish to stabilize performance before re-evaluating.,[],Yesterday's wait didn't help; ROI worsened from -14% to -25%. Need to act now with a measured cut.,[],2.28,2895,117,0,0.00348,"{""action"":""diminish"",""amount_pct"":25,""hours"":null,""confidence"":0.75,""reasoning"":""Day 11 loses again after yesterday's wait. Two of last three days negative; ROI -24.9%. Buyer already cut sharply today; small diminish to stabilize performance before re-evaluating."",""data_quality_flags"":[],""self_assessment"":""Yesterday's wait didn't help; ROI worsened from -14% to -25%. Need to act now with a measured cut.""}","{""engine_now"": {""spend_now"": 9.6266, ""revenue_now"": 7.2263, ""profit_now"": -2.4003, ""roi_now"": -0.2493, ""current_budget"": 9.14, ""buyer_budget"": 9.14, ""hours_into_day"": 24, ""spend_day_no"": 11, ""last_7_days"": [{""date"": ""2026-06-06"", ""spend"": 9.5758, ""revenue"": 19.2151, ""profit"": 9.6393, ""roi"": 1.0066, ""conversions"": 21.0}, {""date"": ""2026-06-07"", ""spend"": 30.2768, ""revenue"": 36.5379, ""profit"": 6.2611, ""roi"": 0.2068, ""conversions"": 76.0}, {""date"": ""2026-06-08"", ""spend"": 46.1645, ""revenue"": 45.8851, ""profit"": -0.2794, ""roi"": -0.0061, ""conversions"": 114.0}, {""date"": ""2026-06-09"", ""spend"": 29.3878, ""revenue"": 34.163, ""profit"": 4.7752, ""roi"": 0.1625, ""conversions"": 86.0}, {""date"": ""2026-06-10"", ""spend"": 21.4249, ""revenue"": 31.242, ""profit"": 9.8171, ""roi"": 0.4582, ""conversions"": 66.0}, {""date"": ""2026-06-11"", ""spend"": 22.6441, ""revenue"": 19.4437, ""profit"": -3.2004, ""roi"": -0.1413, ""conversions"": 48.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.7, ""daily_budget"": 9.144, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-12 07:52:40.816531+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 18.29, ""new_budget"": 9.14, ""note"": null}], ""agent_log_48h"": [{""action"": ""wait"", ""amount_pct"": null, ""hours"": 4, ""confidence"": 0.75, ""reasoning"": ""Day 10 shows one losing day after a profitable 5-day trend. Buyer cut budget twice today (25.4\u219220.32\u219218.29); let stabilize before acting. Data quality is clean."", ""data_quality_flags"": [], ""self_assessment"": null, ""decision_date"": ""2026-06-11"", ""new_budget"": null}]}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": true}"
730110081340832816,ACC-02,2026-06-12,llm,re_call,claude-haiku-4-5,escalate,escalate,,pending_human,,,0.5,"Day 6 ROI catastrophically worse (-93.4% vs day 5's -20.6%), despite minimal spend and budget already at minimum. Effective status shows PAUSED, but spend occurred. Data integrity issue or bid strategy failure requires human review.","[""status_spend_mismatch"", ""roi_deterioration_unexplained""]",Yesterday's wait did not help; ROI collapsed further despite no budget changes or buyer actions. Escalate to investigate system or data anomalies.,[],0.0,2798,146,0,0.00353,"{""action"":""escalate"",""amount_pct"":null,""hours"":null,""confidence"":0.5,""reasoning"":""Day 6 ROI catastrophically worse (-93.4% vs day 5's -20.6%), despite minimal spend and budget already at minimum. Effective status shows PAUSED, but spend occurred. Data integrity issue or bid strategy failure requires human review."",""data_quality_flags"":[""status_spend_mismatch"",""roi_deterioration_unexplained""],""self_assessment"":""Yesterday's wait did not help; ROI collapsed further despite no budget changes or buyer actions. Escalate to investigate system or data anomalies.""}","{""engine_now"": {""spend_now"": 1.3462, ""revenue_now"": 0.0889, ""profit_now"": -1.2573, ""roi_now"": -0.934, ""current_budget"": 1.27, ""buyer_budget"": 1.27, ""hours_into_day"": 24, ""spend_day_no"": 6, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 10.7315, ""revenue"": 12.4079, ""profit"": 1.6764, ""roi"": 0.1562, ""conversions"": 19.0}, {""date"": ""2026-06-10"", ""spend"": 8.9535, ""revenue"": 10.16, ""profit"": 1.2065, ""roi"": 0.1348, ""conversions"": 20.0}, {""date"": ""2026-06-07"", ""spend"": 1.2827, ""revenue"": 0.762, ""profit"": -0.5207, ""roi"": -0.4059, ""conversions"": 1.0}, {""date"": ""2026-06-08"", ""spend"": 4.064, ""revenue"": 5.9182, ""profit"": 1.8542, ""roi"": 0.4562, ""conversions"": 7.0}, {""date"": ""2026-06-11"", ""spend"": 5.2959, ""revenue"": 4.2037, ""profit"": -1.0922, ""roi"": -0.2062, ""conversions"": 8.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.42, ""daily_budget"": 1.27, ""geo_count"": 65, ""effective_status"": ""PAUSED""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": [{""action"": ""wait"", ""amount_pct"": null, ""hours"": 2, ""confidence"": 0.75, ""reasoning"": ""Day 5 shows -20.6% ROI after 4 profitable days. This appears to be a single bad day on a strong 7-day trend (+15.6% to +45.6% previously). Budget already cut to $1.27 minimum. Wait 2 hours to monitor recovery before acting."", ""data_quality_flags"": [], ""self_assessment"": null, ""decision_date"": ""2026-06-11"", ""new_budget"": null}]}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": true}"
